連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou
4,2005.0,Summer,9,45.0,1.1572999329634175,0.47999999999999987,2.1015784881109045,0.5267098979779559
4,2007.0,Summer,4,20.0,0.8260651866153443,0.41500000000000004,1.0014246020860023,0.5958800740904867
4,2008.0,Summer,7,117.0,1.113316376949006,0.5360508437431513,1.2599287808782678,0.5721314406471907
4,2010.0,Summer,15,252.0,1.2579378207388991,0.559397833207357,2.5319069615378402,0.4645179104238551
4,2011.0,Summer,10,154.0,1.0703721374949553,0.5468038455051442,1.7867946574854288,0.4648567128970478
4,2012.0,Summer,11,158.0,1.0184126075472872,0.465870854029803,1.9752715622645642,0.4247110451820476
4,2013.0,Summer,7,80.0,0.8191295272261625,0.3787499999999999,1.3692294685120123,0.4209493062276425
4,2014.0,Summer,3,178.0,0.16885927041841448,0.06564827673273577,0.3859674918083494,0.15370233171442957
4,2015.0,Summer,9,58.0,1.7355093321310693,0.7556480380499405,1.9702283665159555,0.7898643361413217
4,2016.0,Summer,15,126.0,2.188291542792199,0.8653313177122701,2.894785760912109,0.8080690460987531
4,2017.0,Summer,6,37.0,0.9110962905654578,0.4119795471146822,1.3846894670442869,0.5084925215760049
4,2018.0,Summer,9,66.0,1.728278671078423,0.7736455463728191,1.9094652167282433,0.7865735204790409
4,2019.0,Summer,19,325.0,1.6195838377644296,0.6720189349112426,3.1121272570602767,0.5500483620899923
4,2020.0,Summer,21,153.0,1.732003352541247,0.617283950617284,3.975797000684179,0.5688916366917541
4,2021.0,Summer,15,169.0,1.3273402978046382,0.5382164490038863,2.72909871675896,0.4901461196193461
4,2022.0,Summer,23,281.0,1.3237127683701793,0.4617216094021098,3.901847487469181,0.42217037481535263
4,2023.0,Summer,7,85.0,0.950666919714228,0.444567474048443,1.3505449006906711,0.4885461541868987
40,2022.0,Summer,17,92.0,2.485390961068194,0.8979206049149339,3.5384228447146335,0.8772339599071433
40,2023.0,Summer,9,31.0,1.7400875227152515,0.7533818938605619,2.3296534097596995,0.7919479604696699
410,2007.0,Summer,11,21.0,2.13650705762401,0.8480725623582767,3.2845873875305105,0.8909926475357208
410,2008.0,Summer,6,25.0,1.297389524725291,0.6304,1.5533373363990297,0.724086880525457
410,2009.0,Summer,5,140.0,1.4327570529970874,0.7346938775510203,0.80944747877729,0.8902220097637676
410,2010.0,Summer,10,390.0,1.624809216816813,0.7034845496383958,1.508511337976565,0.7056456770090861
410,2011.0,Summer,4,70.0,1.351783994289646,0.7346938775510204,0.7061323666571605,0.9751060324573735
410,2012.0,Summer,9,320.0,1.6989117234101692,0.744140625,1.3868853702548032,0.7732080466120699
410,2013.0,Summer,7,320.0,1.5310109001067378,0.724609375,1.0401640276911024,0.7867839637148726
410,2014.0,Summer,10,150.0,2.0791512728828505,0.8355555555555556,1.7961794207221955,0.902963924855144
410,2015.0,Summer,3,50.0,1.0549201679861442,0.6399999999999999,0.5112444372706629,0.9602297178607612
410,2016.0,Summer,10,200.0,2.1081697690535046,0.855,1.6986524923597937,0.9155664976151897
410,2017.0,Summer,17,810.0,1.6577804321028538,0.6060051821368695,2.389117243289452,0.5851237555338721
410,2019.0,Summer,7,144.0,1.7868083399845722,0.8125,1.207288813145534,0.9182378440505177
410,2020.0,Summer,1,9.0,-0.0,0.0,,
410,2021.0,Summer,9,170.0,1.9134548104661184,0.8053287197231834,1.5576935306274964,0.8708508134320406
410,2022.0,Summer,16,518.0,1.9893303398093658,0.7511515928504345,2.4000095070100183,0.7174992539832321
410,2023.0,Summer,7,72.0,1.9061547465398496,0.84375,1.4029619879188597,0.979569764547061
426,2007.0,Summer,4,5.0,1.3321790402101223,0.72,1.8640048036788355,0.9609640474436812
426,2008.0,Summer,4,5.0,1.3321790402101223,0.72,1.8640048036788355,0.9609640474436812
426,2009.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0
426,2010.0,Summer,5,8.0,1.559581156259877,0.78125,1.9235933878519513,0.9690222556651344
426,2011.0,Summer,4,9.0,1.1490596969706204,0.6172839506172839,1.365358839940256,0.8288713632524446
426,2012.0,Summer,7,7.0,1.945910149055313,0.8571428571428572,3.0833900542185044,0.9999999999999999
426,2013.0,Summer,4,9.0,1.310783678099714,0.7160493827160495,1.365358839940256,0.9455305560363264
426,2014.0,Summer,14,25.0,2.2966816262010967,0.8576,4.038677074637477,0.8702659091289707
426,2015.0,Summer,6,10.0,1.6094379124341005,0.76,2.1714724095162588,0.8982444017039273
426,2016.0,Summer,17,52.0,2.3713481231022735,0.8653846153846154,4.04935790843707,0.8369818418641549
426,2017.0,Summer,11,33.0,1.7729265974041584,0.7456382001836548,2.8599966750267436,0.7393678187351082
426,2018.0,Summer,5,21.0,1.301467358086001,0.6575963718820862,1.3138349550122044,0.8086471357678363
426,2019.0,Summer,5,11.0,1.4681399390162087,0.743801652892562,1.6681295656969852,0.9122066329329885
426,2022.0,Summer,4,8.0,1.0735428464085233,0.5625,1.4426950408889636,0.7743974703476993
426,2023.0,Summer,9,88.0,1.3449102620806146,0.6064049586776858,1.7867764547287757,0.6120950384193778
44,2007.0,Summer,21,161.0,1.211194117348542,0.4123297712279619,3.9359197897766895,0.3978272921694171
44,2008.0,Summer,14,51.0,2.282391246377311,0.8465974625144175,3.3063521158725493,0.864850952938584
44,2009.0,Summer,16,30.0,2.4963801622956447,0.8911111111111111,4.410211556928091,0.9003788200793781
44,2010.0,Summer,24,90.0,2.2320723870924857,0.7550617283950617,5.11132729716364,0.7023393895276184
44,2011.0,Summer,17,36.0,2.5721146737487586,0.904320987654321,4.464885012409978,0.9078436253820366
44,2012.0,Summer,29,218.0,1.8593249669085699,0.6583620907331033,5.200116199103062,0.5521715527192151
44,2013.0,Summer,34,153.0,2.9457399423537716,0.9193899782135077,6.560065051128896,0.8353484908280643
44,2014.0,Summer,41,159.0,3.1595610207282094,0.9298682805268779,7.891251916435824,0.8508145160441796
44,2015.0,Summer,30,345.0,1.1009310891625617,0.3570006301197226,4.962741434030648,0.32368926752041066
44,2016.0,Summer,25,53.0,2.919602462256307,0.9255962976148095,6.044895570040792,0.907025502413052
44,2017.0,Summer,28,119.0,2.687166452063872,0.8971117858908269,5.649571524761163,0.8064230283160453
44,2018.0,Summer,16,31.0,2.6040124243839116,0.9136316337148803,4.368100143299437,0.939198952767979
44,2019.0,Summer,6,9.0,1.6769877743224173,0.7901234567901234,2.275598066567093,0.935944697445866
44,2020.0,Summer,10,16.0,2.0963525794641384,0.84375,3.2460638420001677,0.9104343573849235
44,2021.0,Summer,23,105.0,2.6131944997194774,0.8985034013605442,4.727156732062697,0.833423479604507
44,2022.0,Summer,30,141.0,2.7560426173002477,0.8998541320859113,5.860053961475167,0.8103154001469264
44,2023.0,Summer,32,175.0,2.363477914846138,0.7814530612244898,6.002184825569905,0.6819555733998222
5,2009.0,Summer,4,99.0,0.31176895467315346,0.13365983062952758,0.6528665405565278,0.22489376240504727
528,2008.0,Summer,9,25.0,1.7201877092785527,0.7456,2.4853397382384474,0.7828911650733503
528,2009.0,Summer,4,320.0,0.970547944345888,0.537109375,0.5200820138455512,0.7001023531263951
528,2010.0,Summer,6,190.0,1.6341665579811735,0.775623268698061,0.9529211094206448,0.9120457215639679
528,2011.0,Summer,5,810.0,0.5175331142169597,0.24295076969974094,0.597279310822363,0.32156140365442676
528,2012.0,Summer,5,200.0,1.094408629847781,0.5399999999999999,0.7549566632710194,0.6799943144079456
528,2013.0,Summer,6,960.0,0.5831350822010636,0.24696180555555558,0.7281270682087045,0.3254538860912487
528,2014.0,Summer,5,170.3,1.1982552953384888,0.6586421875113139,0.778579474278409,0.7445178755148484
528,2015.0,Summer,8,320.0,1.2106791197608946,0.51171875,1.2135246989729527,0.5822135873956193
528,2016.0,Summer,4,1050.0,0.4595156417806467,0.222766439909297,0.43124853054088447,0.33147046880392417
528,2017.0,Summer,3,1250.0,0.1879602446757005,0.07731200000000005,0.28046955195925616,0.17108878775020073
528,2019.0,Summer,2,27.0,0.6365141682948128,0.4444444444444444,0.30341307554227914,0.9182958340544894
528,2020.0,Summer,2,18.0,0.6931471805599453,0.5,0.3459762562611936,1.0
528,2021.0,Summer,4,458.0,0.35706792525527686,0.14870997883335546,0.4896464915194262,0.2575700625131495
528,2022.0,Summer,1,138.0,-0.0,0.0,,
528,2023.0,Summer,4,63.0,1.351783994289646,0.7346938775510204,0.7240894149278252,0.9751060324573735
550,2007.0,Summer,12,141.0,1.9705330940838999,0.8239022181982798,2.2227790888354084,0.7930008534735161
550,2008.0,Summer,12,141.0,1.9705330940838999,0.8239022181982798,2.2227790888354084,0.7930008534735161
550,2009.0,Summer,7,42.0,1.2313993126275307,0.5759637188208617,1.6052783185143238,0.6328140655545385
550,2010.0,Summer,9,41.0,1.7977981052502998,0.793575252825699,2.154260064515128,0.8182131784771132
550,2011.0,Summer,9,79.0,1.3362820100342816,0.6329113924050633,1.8308949483132388,0.60816815168448
550,2012.0,Summer,11,58.0,2.0204844856238693,0.8341260404280618,2.4627854581449444,0.8426074768753105
550,2013.0,Summer,6,42.0,1.4613509177819857,0.7199546485260772,1.3377319320952699,0.8155954763345442
550,2014.0,Summer,9,75.0,1.3091390379685015,0.5859555555555556,1.852929247197734,0.5958148527337254
550,2015.0,Summer,14,85.0,1.4001108906272977,0.5373010380622838,2.9261806181631207,0.530534473395247
550,2016.0,Summer,15,78.0,1.7208274146011777,0.6788297172912559,3.2134348557412733,0.6354488605494756
550,2017.0,Summer,8,18.0,1.7485471551746843,0.7716049382716049,2.421833793828355,0.8408734365103406
550,2018.0,Summer,6,46.0,1.3952190286248871,0.6833648393194707,1.3059462828211212,0.7786865662420583
550,2019.0,Summer,6,17.0,1.3945573191650285,0.6643598615916955,1.7647806193238058,0.7783172591608217
550,2022.0,Summer,2,7.0,0.410116318288409,0.24489795918367352,0.5138983423697507,0.5916727785823274
550,2023.0,Summer,7,58.0,1.0238970033217452,0.45778834720570727,1.4776712748869667,0.5261789727644
59,2007.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0
59,2008.0,Summer,0,0.0,,,,
59,2009.0,Summer,3,10.0,0.8979457248567798,0.54,0.8685889638065035,0.8173454221465101
59,2011.0,Summer,1,1.0,-0.0,0.0,,
59,2012.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268373,0.9182958340544894
59,2013.0,Summer,9,14.0,2.1065773332321154,0.8673469387755102,3.0313854535196096,0.958744661315413
59,2014.0,Summer,1,1.0,-0.0,0.0,,
59,2016.0,Summer,1,1.0,-0.0,0.0,,
59,2017.0,Summer,4,9.0,1.2730283365896256,0.691358024691358,1.365358839940256,0.9182958340544894
59,2018.0,Summer,1,1.0,-0.0,0.0,,
59,2019.0,Summer,11,17.0,2.2623862541833204,0.8788927335640139,3.5295612386476116,0.9434883499074129
59,2022.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0
59,2023.0,Summer,1,1.0,-0.0,0.0,,
598,2007.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268373,0.9182958340544894
598,2008.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268373,0.9182958340544894
598,2009.0,Summer,3,3.0,1.0986122886681096,0.6666666666666667,1.8204784532536746,0.9999999999999998
598,2010.0,Summer,3,6.0,0.8675632284814612,0.5,1.1162212531024944,0.7896900821428474
598,2011.0,Summer,5,5.0,1.6094379124341005,0.7999999999999999,2.4853397382384474,1.0000000000000002
598,2012.0,Summer,4,6.0,1.242453324894,0.6666666666666666,1.6743318796537419,0.8962406251802889
598,2013.0,Summer,3,6.0,1.0114042647073518,0.6111111111111112,1.1162212531024944,0.920619835714305
598,2014.0,Summer,6,7.0,1.7478680974667573,0.8163265306122449,2.5694917118487535,0.9755037590061084
598,2015.0,Summer,5,9.0,1.303092403761719,0.6419753086419753,1.8204784532536746,0.809656833416415
598,2016.0,Summer,6,10.0,1.6957425341696346,0.7999999999999999,2.1714724095162588,0.9464119282150146
598,2017.0,Summer,2,5.0,0.5004024235381879,0.31999999999999984,0.6213349345596119,0.7219280948873623
598,2018.0,Summer,1,1.0,-0.0,0.0,,
598,2019.0,Summer,4,6.0,1.242453324894,0.6666666666666666,1.6743318796537419,0.8962406251802889
598,2022.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268373,0.9182958340544894
598,2023.0,Summer,4,8.0,1.2130075659799042,0.65625,1.4426950408889636,0.875
61,2007.0,Summer,4,4.0,1.3862943611198906,0.75,2.1640425613334453,1.0
61,2009.0,Summer,1,2.0,-0.0,0.0,,
61,2011.0,Summer,1,2.0,-0.0,0.0,,
61,2012.0,Summer,4,6.0,1.3296613488547582,0.7222222222222222,1.6743318796537419,0.9591479170272448
61,2013.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0
61,2014.0,Summer,1,4.0,-0.0,0.0,,
61,2017.0,Summer,1,1.0,-0.0,0.0,,
61,2018.0,Summer,1,1.0,-0.0,0.0,,
61,2019.0,Summer,1,1.0,-0.0,0.0,,
617,2007.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268373,0.9182958340544894
617,2008.0,Summer,24,91.0,2.300011204095741,0.7706798695809685,5.098806550452712,0.7237168804796257
617,2009.0,Summer,12,450.0,1.9395971885162182,0.8128395061728395,1.800549061235234,0.7805513292347198
617,2010.0,Summer,7,220.0,1.285615574410434,0.5702479338842975,1.1124238647249047,0.660675712614257
617,2011.0,Summer,6,70.0,1.7478680974667573,0.8163265306122449,1.1768872777619341,0.9755037590061084
617,2012.0,Summer,27,510.0,3.15857438192197,0.9519415609381008,4.170402166919168,0.9583527675479983
617,2013.0,Summer,10,480.0,1.5390296600117368,0.6501736111111112,1.4577764516836513,0.668392088828535
617,2014.0,Summer,17,720.0,2.1869067598646237,0.829861111111111,2.4318876851506723,0.7718821332154616
617,2015.0,Summer,2,20.0,0.6931471805599453,0.5,0.33380820069533407,1.0
617,2016.0,Summer,15,330.0,2.302846753623138,0.8539944903581267,2.4141707736349978,0.8503707769840643
617,2017.0,Summer,8,360.0,1.3409563061456191,0.5941358024691357,1.1892416380339466,0.6448636709750225
617,2019.0,Summer,4,196.0,0.6678873915182968,0.32096001665972507,0.5683847725349268,0.48177891380785615
617,2020.0,Summer,4,63.0,1.277034259466139,0.6938775510204082,0.7240894149278252,0.9211854965885543
617,2021.0,Summer,8,347.0,1.2050436952633303,0.5313390195085085,1.1967193245958885,0.579503521070306
617,2022.0,Summer,5,46.0,1.4079510653975973,0.7315689981096408,1.0447570262568968,0.8748091830819519
617,2023.0,Summer,6,294.0,0.6743250829854772,0.27800916284881283,0.8797272501976751,0.3763479945642465
79,2007.0,Summer,15,59.0,2.084306448403034,0.8124102269462798,3.4334448653376257,0.7696705354851603
79,2008.0,Summer,10,23.0,2.000797681430619,0.8279773156899811,2.870360900134209,0.8689353924501381
79,2009.0,Summer,7,120.0,1.791759469228055,0.8055555555555556,1.2532658691361747,0.9207822211616018
79,2010.0,Summer,3,70.0,0.9556998911125343,0.5714285714285714,0.47075491110477363,0.8699155297736259
79,2011.0,Summer,12,280.0,2.1930663217051514,0.8596938775510204,1.9521580706071304,0.8825548122269513
79,2012.0,Summer,8,130.0,1.9251211907908181,0.8284023668639053,1.4380997343213107,0.9257875983547231
79,2013.0,Summer,9,130.0,2.098147389135067,0.863905325443787,1.6435425535100694,0.9549080284177106
79,2014.0,Summer,13,280.0,2.22428579273227,0.8545918367346939,2.1296269861168695,0.8671850718072608
79,2015.0,Summer,5,60.0,1.5607104090414063,0.7777777777777778,0.9769573467038892,0.9697238998682473
79,2016.0,Summer,8,300.0,1.4981727034911145,0.6688888888888889,1.2272557782670226,0.7204687765739475
79,2017.0,Summer,9,140.0,1.615223332821734,0.6811224489795918,1.61889495755458,0.735119818648639
79,2019.0,Summer,18,286.0,2.648631908226103,0.911071446036481,3.0056620604505087,0.9163637518220085
79,2020.0,Summer,8,90.0,1.9730014063936128,0.84,1.555621351310673,0.9488131148903386
79,2021.0,Summer,7,178.0,1.6396855596531918,0.76644363085469,1.1579024754250482,0.8426316911133923
79,2022.0,Summer,9,267.0,1.7687278730416045,0.7807936708328074,1.4318317456611236,0.8049827456353605
79,2023.0,Summer,9,223.0,1.8157951113859,0.7854973958857006,1.4795165269624364,0.8264039689503468
8,2009.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0
9,2009.0,Summer,1,1.0,-0.0,0.0,,
9,2010.0,Summer,1,2.0,-0.0,0.0,,
9,2016.0,Summer,2,4.0,0.5623351446188083,0.375,0.7213475204444817,0.8112781244591328
9,2018.0,Summer,1,1.0,-0.0,0.0,,
9,2020.0,Summer,3,23.0,0.4702359623552492,0.2344045368620038,0.637857977807602,0.4280272187063686
9,2022.0,Summer,1,1.0,-0.0,0.0,,
Afk-1,2010.0,Summer,19,500.0,1.7291351809463569,0.7161919999999999,2.896401464892045,0.5872545477019424
Afk-1,2012.0,Summer,25,1816.0,2.0959492107962947,0.8268232451629179,3.1981273645964268,0.6511432328651929
Afk-1,2013.0,Summer,29,2182.0,1.5386374240344998,0.6104440884127362,3.642040884509949,0.4569356248217372
Afk-1,2014.0,Summer,35,862.0,2.6386350617163754,0.8877751519425499,5.030139954554717,0.7421594218291508
Afk-1,2015.0,Summer,45,1742.0,2.471444386670282,0.838987083482174,5.8959189482523175,0.6492417946985891
Afk-2,2010.0,Summer,48,474.0,3.0503324511356746,0.8861115561964785,7.628375015802798,0.7879550667972928
Afk-2,2012.0,Summer,89,23982.0,1.0828800451215443,0.524139762036661,8.725779541930597,0.2412492249146405
Afk-2,2013.0,Summer,50,9210.0,1.3367644034101995,0.5962764827448803,5.368071619517675,0.34170668259245046
Afk-2,2014.0,Summer,58,518.0,3.4324702286324684,0.9447682652315857,9.12003612663807,0.8453437764591496
Afk-2,2015.0,Summer,103,4228.0,3.349959521172282,0.9317560364788869,12.216323279505227,0.7227951256006216
Akm-1,2010.0,Summer,29,3756.0,0.7679472460242923,0.2505520453748973,3.4017283869563464,0.2280605223887849
Akm-1,2012.0,Summer,64,5884.0,1.114876326064445,0.35499650852350073,7.258071137261507,0.2680710911362803
Akm-1,2013.0,Summer,22,154.0,2.629963989021346,0.9043683589138135,4.169187534132667,0.8508339916729312
Akm-1,2014.0,Summer,36,362.0,2.646315510342719,0.8678001282012149,5.940616700809533,0.7384684037648294
Akm-1,2015.0,Summer,74,1340.0,3.3896545607050204,0.9432568500779683,10.13829059886814,0.7875472343708411
Akm-2,2010.0,Summer,45,1848.0,2.6797575787295904,0.9005242592904931,5.849617564583027,0.7039651101012838
Akm-2,2012.0,Summer,75,1456.0,3.4690235535867644,0.9525910216157469,10.160022790830306,0.8034819002073414
Akm-2,2013.0,Summer,52,1644.0,1.2914456614861936,0.40296647545302267,6.887342917661587,0.32684535641599133
Akm-2,2014.0,Summer,43,386.0,3.058820258520599,0.922065021879782,7.051905113348312,0.813256451247491
Akm-2,2015.0,Summer,62,1574.0,2.6131871462375234,0.8549410771284969,8.286494906900055,0.6331722940029666
Akm-3,2010.0,Summer,56,872.0,3.3141926346366155,0.9411876104704991,8.12312960225646,0.8233299570481368
Akm-3,2012.0,Summer,43,302.0,3.01608898209438,0.9026797070303934,7.3549666027091165,0.8018953762948653
Akm-3,2013.0,Summer,35,428.0,2.9746473146575907,0.9231810638483711,5.611372949933117,0.8366683832950649
Akm-3,2014.0,Summer,50,494.0,2.9496966681338126,0.8935075152846301,7.899995068825563,0.7540080066096102
Akm-3,2015.0,Summer,57,722.0,3.2287594895638563,0.9314385248731978,8.508019768733345,0.7985947433442201
Akm-4,2010.0,Summer,107,2712.0,3.948842385856568,0.9713857780562299,13.408485535099755,0.8450646333831083
Akm-4,2012.0,Summer,157,3344.0,4.2087114390673115,0.9746206874842609,19.22384235757836,0.8323787254598054
Akm-4,2013.0,Summer,160,3192.0,4.272146573841097,0.9754846075087468,19.706502119000046,0.8417734504023617
Akm-4,2014.0,Summer,187,4000.06,4.289108092350206,0.9714728555957507,22.42567523566284,0.8199233482804652
Akm-4,2015.0,Summer,143,2082.0,4.218265246554119,0.9753663670397469,18.58375007648073,0.8499692335387913
Ang-1,2010.0,Summer,61,6132.0,2.8510848247837037,0.8545172650908115,6.879727043258645,0.6935471432561338
Ang-1,2012.0,Summer,127,3114.0,3.8817087844821456,0.9638358105953637,15.664504403021796,0.801312731156286
Ang-1,2013.0,Summer,111,4606.0,3.3936036979483917,0.9347761203316334,13.040723090530296,0.7205822136999456
Ang-1,2014.0,Summer,102,2142.0,3.5756384837856943,0.950792517442707,13.16905437639193,0.7731155680559717
Ang-1,2015.0,Summer,117,6436.0,2.9908929572798093,0.9122879730663557,13.22741894487907,0.6280520195671578
Ang-2,2010.0,Summer,32,1179.0,2.435218247505801,0.8737411342543133,4.383222669117715,0.7026554578317863
Ang-2,2012.0,Summer,35,928.0,2.6443937144432366,0.8915632431629013,4.975829372613837,0.7437791374314676
Ang-2,2013.0,Summer,53,1654.0,3.143995419810219,0.9394834843967722,7.016642514077159,0.7918801660599721
Ang-2,2014.0,Summer,22,96.0,2.737193089574074,0.9088541666666666,4.600875989096412,0.8855242627289714
Ang-2,2015.0,Summer,42,622.0,2.636719806338388,0.8535891895245087,6.373446574805889,0.7054448561853834
Ang-3,2010.0,Summer,59,4455.0,2.998675432810197,0.9154042986291396,6.903297140241844,0.7354133405425896
Ang-3,2012.0,Summer,111,1532.0,3.8274716728854106,0.9594823061033888,14.997962969237612,0.8127077456300984
Ang-3,2013.0,Summer,75,606.0,3.616883855170698,0.9477066518533042,11.55008368517915,0.8377287348703849
Ang-3,2014.0,Summer,83,834.0,3.6672110707284324,0.9513655262840087,12.19107263973985,0.8299034512034692
Ang-3,2015.0,Summer,79,1026.0,3.702974984145747,0.9634797411549233,11.24985446734365,0.847469774025343
Asg-2,2010.0,Summer,9,138.0,1.606541020936114,0.7242176013442554,1.6236225108723539,0.731168328220589
Asg-2,2012.0,Summer,18,1686.0,1.872694002021868,0.7830813805408858,2.2879863866116303,0.647907659942318
Asg-2,2013.0,Summer,13,1844.0,0.35286372673857835,0.13024124674738025,1.5958099553953544,0.13757142054757696
Asg-2,2014.0,Summer,12,84.0,1.3466180041917608,0.5136054421768708,2.482612235936183,0.5419189506803596
Asg-2,2015.0,Summer,21,734.0,1.7438401492294076,0.6957361031710088,3.0309877448480793,0.5727795360028236
Asg-3,2010.0,Summer,14,486.0,1.4298556818664234,0.5887313925722706,2.10144868858356,0.5418054643302799
Asg-3,2012.0,Summer,42,918.0,2.612078474985963,0.8488093373393899,6.0097938614864646,0.6988521570254876
Asg-3,2013.0,Summer,37,550.0,2.4401918408335503,0.8258380165289256,5.70530368423698,0.6757815879139253
Asg-3,2014.0,Summer,30,424.0,2.5535227783519208,0.8444286222855109,4.793599621305645,0.7507717111977845
Asg-3,2015.0,Summer,37,950.0,2.401733855640484,0.8471047091412742,5.250521344811136,0.6651311145098084
Asg-4,2010.0,Summer,41,858.0,3.0464717662128478,0.9347808368787389,5.921886673274045,0.8203615579531507
Asg-4,2012.0,Summer,61,3222.0,2.228030978177031,0.7830530404524142,7.427804007061941,0.5419847584219379
Asg-4,2013.0,Summer,89,7718.0,2.20384866247733,0.7464102083544718,9.830962693802256,0.4909840051509553
Asg-4,2014.0,Summer,38,1266.0,2.0805865629751934,0.7251209791134772,5.1794485732262805,0.5719690123110904
Asg-4,2015.0,Summer,85,6038.0,2.6260095759147912,0.7729439288173905,9.64870876567604,0.5910906403194321
Tng-1,2013.0,Summer,31,552.0,2.4122739026447384,0.8475897920604915,4.751686338665004,0.7024702653213316
Tng-1,2014.0,Summer,24,254.0,2.1315621607598825,0.8077376154752309,4.153623185978237,0.6707130446958196
Tng-1,2015.0,Summer,55,678.0,2.9674889248083005,0.8902463431400701,8.283291911488673,0.7405146484309995
Tng-2,2013.0,Summer,10,414.0,1.426210668895108,0.7080211906928984,1.4935612639068803,0.6193954235326911
Tng-2,2014.0,Summer,12,36.0,2.3992042962026154,0.9012345679012346,3.06960844603186,0.9655108357520406
Tng-2,2015.0,Summer,9,144.0,1.3227160388579986,0.5679012345679013,1.6097184175273787,0.6019940121285092
Tng-3,2013.0,Summer,67,1576.0,2.8416458034668928,0.8330123167306553,8.964169476584678,0.6758272389191899
Tng-3,2014.0,Summer,63,492.0,3.2676400855152465,0.9196576112102584,10.002454285280749,0.7886878659051478
Tng-3,2015.0,Summer,90,1328.0,3.4171939392548616,0.9366834809115981,12.375842953538386,0.7594085504963269
Tng-4,2013.0,Summer,98,1040.0,3.901028137884854,0.9679289940828403,13.96290992077883,0.8508300562724975
Tng-4,2014.0,Summer,35,198.0,3.0845347103397165,0.930109172533415,6.429327377504726,0.8675760170292686
Tng-4,2015.0,Summer,38,358.0,2.933011792311078,0.9110202552978995,6.291946679929535,0.8063071673144081
Tng-5,2013.0,Summer,55,1356.0,2.4457415754113137,0.8278904638838854,7.487215093039355,0.6103165028613493
Tng-5,2014.0,Summer,35,156.0,3.309448112505421,0.9543063773833005,6.732865244313866,0.9308366031310646
Tng-5,2015.0,Summer,63,720.0,3.35903206680513,0.9456327160493827,9.423564779958856,0.8107465213255767
Tng-6,2013.0,Summer,131,1448.0,4.323092949784785,0.9799571136412197,17.862200772516825,0.8867524047100839
Tng-6,2014.0,Summer,107,1074.0,3.9090022044533486,0.9631617822997618,15.188106254021902,0.836538709833459
Tng-6,2015.0,Summer,89,580.0,3.9450956623032827,0.9692984542211652,13.829893341353584,0.8789073868638433
YKM-1,2012.0,Summer,5,10.0,1.6094379124341005,0.7999999999999999,1.737177927613007,1.0000000000000002
YKM-2,2012.0,Summer,5,20.0,1.3592367006650063,0.6799999999999999,1.3352328027813363,0.8445412464587144
YKM-3,2012.0,Summer,6,36.0,1.7399668199837608,0.8148148148148149,1.3952765663781181,0.971093972079518
YKM-4,2012.0,Summer,2,4.0,0.6931471805599453,0.5,0.7213475204444817,1.0
YKM-5,2012.0,Summer,1,4.0,-0.0,0.0,,
YKM-6,2012.0,Summer,10,46.0,1.9898119623342838,0.8241965973534972,2.350703309078018,0.8641643552668605
YKM-7,2012.0,Summer,25,264.0,1.792885873302147,0.644398530762167,4.3041999767282,0.5569913133805211
Ykg-1,2010.0,Summer,51,476.0,3.218791248383969,0.9153308382176399,8.10975041467534,0.8186505580497215
Ykg-1,2011.0,Summer,64,1778.0,3.5489381767831407,0.9624848637452377,8.418808273143844,0.8533392513444261
Ykg-1,2013.0,Summer,93,1984.0,3.507502254160171,0.9347867618366286,12.116630011088144,0.7738389988920151
Ykg-1,2014.0,Summer,122,1286.0,4.179966287024436,0.9766863627678384,16.901112792860957,0.8700974138335666
Ykg-1,2015.0,Summer,136,2748.0,3.567161266426734,0.920105981536923,17.04840647414627,0.7261168043340529
Ykg-2,2010.0,Summer,22,166.0,2.534334787119359,0.8901146755697489,4.107991033904896,0.8198964670853638
Ykg-2,2011.0,Summer,21,232.0,2.632087321982382,0.9007134363852556,3.6719229577763612,0.864532082066229
Ykg-2,2013.0,Summer,60,1278.0,2.982726566390327,0.9130071683797796,8.248227890852585,0.728499158060974
Ykg-2,2014.0,Summer,40,232.0,3.14440849859258,0.9344530321046374,7.160249767663904,0.852402074317135
Ykg-2,2015.0,Summer,28,172.0,2.8458215589969873,0.9145484045429962,5.245270319690426,0.8540356842765803
Ykg-3,2010.0,Summer,17,312.0,2.249988811879768,0.8251150558842866,2.7859988018050847,0.7941473297801621
Ykg-3,2011.0,Summer,26,878.0,1.9676791268426375,0.7030162774165762,3.6885959830772945,0.6039351823618873
Ykg-3,2013.0,Summer,42,1734.0,2.6818126768727315,0.8702375583519248,5.497315182947938,0.7175092907501093
