年,月,Season,lat_dd,lon_dd,水深,sea_area,study_region,pH,ORP,乾燥減量,強熱減量,COD,TN,TP,TOC,硫化物,礫分,砂分,粘土分,is_censored_礫分,is_estimated_礫分,is_censored_砂分,is_estimated_砂分,is_censored_粘土分,is_estimated_粘土分,is_censored_pH,is_estimated_pH,is_censored_ORP,is_estimated_ORP,is_censored_乾燥減量,is_estimated_乾燥減量,is_censored_強熱減量,is_estimated_強熱減量,is_censored_COD,is_estimated_COD,is_censored_TN,is_estimated_TN,is_censored_TP,is_estimated_TP,is_censored_TOC,is_estimated_TOC,is_censored_硫化物,is_estimated_硫化物,Year,Month,do_nearest,wtemp_nearest,salt_nearest,env_zettaicode,env_dist_km,env_year_matched,env_join_suspect,is_hypoxic
2004,7,Summer,34.75333333333333,137.28861111111112,8.0,202,Ise,7.8,-280.0,48.0,7.8,19.0,1.6,0.45,20.0,0.12,1.2,34.0,64.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,4.7,26.4,29.82,2361,1.0806565858142234e-06,2004,False,False
2004,7,Summer,34.98722222222222,136.68027777777775,15.3,201,Ise,7.4,-180.0,69.1,8.6,15.0,1.8,0.66,18.0,1.3,0.0,0.6,99.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,5.8,22.8,30.6,244,2.0394666780280975e-06,2004,False,False
2004,7,Summer,34.88638888888889,136.66666666666666,14.2,201,Ise,7.4,-132.0,62.7,8.6,13.0,2.6,0.68,18.0,0.28,6.4,6.0,87.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,5.3,22.0,30.2,2411,0.46373887583865075,2004,False,False
2004,7,Summer,34.65833333333333,135.40916666666666,14.6,301,SIS,8.2,,74.6,8.9,39.0,2.1,0.65,18.0,3.3,0.6,4.6,94.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,1.9,22.7,31.57,272,3.0712552024428725e-06,2004,False,True
2004,7,Summer,34.439722222222215,135.13722222222222,30.3,301,SIS,8.0,-373.0,57.0,6.5,22.0,1.5,0.5,10.0,0.44,0.4,33.7,65.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,6.1,23.5,32.44,2744,2.052811989601796e-06,2004,False,False
2004,7,Summer,34.65833333333333,135.26388888888889,14.6,301,SIS,7.7,-203.4,57.5,10.0,12.0,1.61,0.569,16.41,0.5,0.0,1.51,98.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,1.0,23.5,32.12,2823,1.0817522709564292e-06,2004,False,True
2004,7,Summer,34.93666666666666,136.80194444444444,6.5,201,Ise,7.82,,20.3,1.1,0.9,0.088,0.43,4.2,0.015,1.2,97.9,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,7,4.5,21.4,32.18,2310,4.068297542329713e-06,2004,False,False
2004,8,Summer,34.723333333333336,137.1186111111111,15.0,202,Ise,7.95,-100.0,59.6,4.1,47.0,3.0,0.64,29.0,0.89,1.3,9.1,89.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,8,4.2,21.9,33.16,2359,1.0810001764324187e-06,2004,False,False
2004,9,Summer,34.75333333333333,137.28861111111112,8.0,202,Ise,7.8,-170.0,45.7,4.1,27.0,1.4,0.45,17.0,0.13,0.05,4.7,95.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,9,4.7,26.4,29.82,2361,1.0806565858142234e-06,2004,False,False
2005,8,Summer,35.611666666666665,139.89499999999998,6.0,100,Tokyo,7.7,-89.0,58.7,6.7,10.0,1.39,0.69,12.5,0.69,2.0,14.0,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,6.5,27.0,24.94,1212,3.7064932313149e-07,2005,False,False
2005,8,Summer,35.64722222222222,139.98999999999998,5.0,100,Tokyo,7.8,-139.0,26.6,2.1,3.3,0.48,1.05,2.4,0.11,5.0,82.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,6.0,28.4,21.36,122,2.4709907721300975e-07,2005,False,False
2005,8,Summer,35.605000000000004,140.0608333333333,7.0,100,Tokyo,7.6,-57.0,50.5,5.6,5.4,0.88,0.42,7.5,0.12,0.0,10.0,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,7.5,29.3,21.85,124,3.013564076846484e-06,2005,False,False
2005,8,Summer,35.55444444444444,139.90555555555557,16.0,100,Tokyo,7.8,-172.0,79.9,12.4,34.0,3.81,0.76,27.6,1.0,0.0,1.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0.0,21.5,30.72,1215,4.050886401350578e-06,2005,False,True
2005,8,Summer,35.54055555555556,140.01916666666668,14.0,100,Tokyo,7.9,-175.0,76.1,10.8,26.0,3.11,0.63,23.5,0.84,0.0,2.0,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0.0,22.6,29.94,129,3.0562134915148567e-06,2005,False,True
2005,8,Summer,35.4675,139.85277777777776,27.1,100,Tokyo,8.3,-109.0,63.5,11.3,37.0,2.86,0.65,25.8,1.29,0.0,87.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,2.0,16.4,33.7,1326,2.012494465836712e-06,2005,False,True
2005,8,Summer,35.56333333333333,139.8211111111111,15.1,100,Tokyo,8.4,-152.0,66.0,11.9,31.0,2.54,0.74,24.6,0.86,0.0,93.9,6.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0.6,19.2,32.1,1318,1.0712120489505561e-06,2005,False,True
2005,8,Summer,35.46083333333333,139.74805555555554,27.1,100,Tokyo,7.7,-118.0,73.8,10.5,26.9,3.19,0.724,21.1,1.17,0.0,4.7,95.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,1.9,17.4,33.5,1432,4.0423459997519365e-06,2005,False,True
2005,7,Summer,34.98722222222222,136.68027777777775,12.0,201,Ise,7.7,-355.0,66.4,18.7,19.0,1.5,0.62,16.0,0.91,0.0,0.5,99.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,2.7,22.0,29.4,244,2.0394666780280975e-06,2005,False,False
2005,7,Summer,34.88972222222222,136.66361111111112,13.3,201,Ise,7.8,-325.0,59.5,18.9,13.0,2.0,0.65,17.0,0.5,2.4,4.1,93.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,2.6,21.9,30.6,2411,1.0431147913434693e-06,2005,False,False
2005,7,Summer,34.65833333333333,135.40916666666666,12.0,301,SIS,8.1,,77.9,10.0,52.0,2.0,0.71,20.0,3.1,0.0,2.5,97.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,1.7,21.3,31.95,272,3.0712552024428725e-06,2005,False,True
2005,7,Summer,34.439722222222215,135.13722222222222,31.5,301,SIS,7.9,-326.0,56.6,5.8,21.0,1.1,0.41,9.9,0.26,0.6,29.3,70.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,6.8,21.6,32.4,2744,2.052811989601796e-06,2005,False,False
2005,7,Summer,34.65833333333333,135.26388888888889,16.0,301,SIS,7.75,-204.24,54.2,12.0,15.217696763099518,1.8145931462025764,0.469,17.333110717863157,0.5862216505536584,0.0235017626321927,1.598332175121591,98.40166782487842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,1.9,22.1,32.37,2823,1.0817522709564292e-06,2005,False,True
2006,8,Summer,35.611666666666665,139.89499999999998,7.0,100,Tokyo,7.5,-178.0,53.2,6.2,9.2,1.25,0.63,11.6,0.61,3.0,25.0,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,0.0,22.3,29.56,1212,3.7064932313149e-07,2006,False,True
2006,8,Summer,35.64722222222222,139.98999999999998,5.0,100,Tokyo,7.8,-178.0,23.3,2.0,2.6,0.37,0.29,1.9,0.32,1.0,91.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,0.0,22.2,29.93,122,2.4709907721300975e-07,2006,False,True
2006,8,Summer,35.605000000000004,140.0608333333333,8.0,100,Tokyo,7.3,-178.0,63.8,7.3,9.0,1.52,0.56,14.9,0.16,0.0,6.0,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,1.7,23.1,30.27,124,3.013564076846484e-06,2006,False,True
2006,8,Summer,35.55444444444444,139.90555555555557,18.0,100,Tokyo,7.2,-184.0,78.1,11.9,29.0,3.42,0.79,28.0,0.91,0.0,1.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,2.8,20.0,33.14,1215,4.050886401350578e-06,2006,False,False
2006,8,Summer,35.54055555555556,140.01916666666668,15.0,100,Tokyo,7.4,-190.0,76.6,11.3,25.0,3.07,0.73,24.8,0.97,0.0,2.0,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,3.3,19.8,30.95,129,3.0562134915148567e-06,2006,False,False
2006,8,Summer,35.56333333333333,139.8211111111111,16.2,100,Tokyo,7.6,-191.0,70.1,11.7,30.7,5.6,1.01,25.2,2.34,0.0,11.9,88.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,0.0,17.1,33.2,1318,1.0712120489505561e-06,2006,False,True
2006,8,Summer,35.4675,139.85277777777776,27.3,100,Tokyo,7.7,-113.0,73.3,11.8,25.6,3.97,0.76,25.8,1.13,0.2,10.5,89.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,2.3,16.4,33.8,1326,2.012494465836712e-06,2006,False,False
2006,8,Summer,35.46083333333333,139.74805555555554,27.7,100,Tokyo,7.8,-130.0,73.6,10.8,20.5,4.18,0.754,25.1,1.26,0.0,0.2,99.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,8,1.1,16.4,33.7,1432,4.0423459997519365e-06,2006,False,True
2006,7,Summer,34.93666666666666,136.80194444444444,5.5,201,Ise,7.71,70.0,16.7,1.1,1.6,0.12,0.209,2.3,0.015,,98.1,1.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2006,7,6.8,20.6,16.16,2310,4.068297542329713e-06,2006,False,False
2006,7,Summer,34.723333333333336,137.1186111111111,15.5,202,Ise,7.9,-380.0,59.4,10.4,41.0,3.25,0.622,27.0,0.8,,13.1,86.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,1.6,19.1,32.97,2359,1.0810001764324187e-06,2006,False,True
2006,7,Summer,34.75333333333333,137.28861111111112,9.0,202,Ise,7.88,-340.0,46.6,7.6,22.0,1.73,0.449,20.0,0.09,,6.3,93.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,1.0,19.9,32.22,2361,1.0806565858142234e-06,2006,False,True
2006,7,Summer,34.98722222222222,136.68027777777775,13.5,201,Ise,7.6,-351.0,62.1,24.8,13.0,2.2,0.63,4.6,1.2,0.1,1.4,98.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,0.8,18.6,14.0,244,2.0394666780280975e-06,2006,False,True
2006,7,Summer,34.88972222222222,136.66361111111112,14.4,201,Ise,7.6,-319.0,61.8,20.0,14.0,2.5,0.64,6.0,0.19,2.2,4.6,93.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,2.7,20.2,14.0,2411,1.0431147913434693e-06,2006,False,False
2006,7,Summer,34.65833333333333,135.40916666666666,14.0,301,SIS,7.9,-51.0,51.0,9.0,15.0,0.9,0.43,11.0,0.27,0.8,2.2,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,2.8,21.4,31.81,272,3.0712552024428725e-06,2006,False,False
2006,7,Summer,34.439722222222215,135.13722222222222,30.1,301,SIS,7.8,-238.0,44.0,7.4,24.0,1.8,0.49,13.0,0.23,0.5,27.8,71.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,6.1,21.5,33.26,2744,2.052811989601796e-06,2006,False,False
2006,7,Summer,34.65833333333333,135.26388888888889,15.0,301,SIS,7.45,-212.76,53.2,14.5,15.5,2.25,0.466,18.2,0.38,0.0,1.5,98.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,7,1.1,21.0,31.64,2823,1.0817522709564292e-06,2006,False,True
2007,8,Summer,35.61055555555556,139.89777777777778,7.0,100,Tokyo,7.5,-106.0,49.4,5.8,10.0,1.24,0.61,10.6,0.31,8.0,21.0,71.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,254.37993632871024,2007,True,False
2007,8,Summer,35.645833333333336,139.99027777777778,5.0,100,Tokyo,7.6,-179.0,69.9,8.1,21.0,2.05,0.74,16.1,2.1,0.0,14.0,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,263.5790580060021,2007,True,False
2007,8,Summer,35.60527777777778,140.06111111111113,8.0,100,Tokyo,7.5,-144.0,61.2,7.1,10.0,1.31,0.48,11.6,0.24,0.0,6.0,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,268.1141484140823,2007,True,False
2007,8,Summer,35.550555555555555,139.91,17.0,100,Tokyo,7.4,-174.0,80.4,12.6,38.0,3.76,0.86,28.7,0.89,0.0,1.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,253.2200719676108,2007,True,False
2007,8,Summer,35.536944444444444,140.02,15.0,100,Tokyo,7.5,-150.0,73.7,10.4,25.0,2.95,0.64,24.3,0.45,0.0,10.0,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,262.2185510399047,2007,True,False
2007,8,Summer,35.34805555555556,139.80583333333334,12.0,100,Tokyo,7.8,-52.0,40.4,5.0,5.8,1.1,0.58,7.2,0.15,11.0,52.0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,237.81721530664058,2007,True,False
2007,8,Summer,35.56333333333333,139.8211111111111,15.6,100,Tokyo,7.7,-155.0,64.9,10.1,25.9,4.26,0.82,22.5,1.33,0.6,10.3,89.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,246.0799695322144,2007,True,False
2007,8,Summer,35.4675,139.85277777777776,27.0,100,Tokyo,7.6,-163.0,68.0,11.6,31.0,3.12,0.78,24.9,0.79,0.8,9.8,89.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,245.47537053084338,2007,True,False
2007,8,Summer,35.46083333333333,139.74805555555554,26.5,100,Tokyo,7.7,-162.0,65.6,11.3,23.0,3.71,0.744,27.0,1.3,0.0,2.5,97.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,6.5,22.9,24.13,2355,236.19524791506478,2007,True,False
2007,7,Summer,34.93666666666666,136.80194444444444,9.5,201,Ise,7.75,30.0,17.7,1.1,1.9,0.11,0.17,2.1,0.03,0.5,98.0,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,6.5,22.3,27.29,2310,4.068297542329713e-06,2007,False,False
2007,7,Summer,34.723333333333336,137.1186111111111,16.5,202,Ise,7.76,-370.0,32.3,3.6,14.0,1.1,0.35,14.0,0.21,13.7,59.4,26.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,4.9,22.2,32.22,2359,1.0810001764324187e-06,2007,False,False
2007,7,Summer,34.75333333333333,137.28861111111112,9.0,202,Ise,7.85,-350.0,52.3,7.8,18.0,1.8,0.47,21.0,0.27,,8.1,91.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,4.8,22.6,30.64,2361,1.0806565858142234e-06,2007,False,False
2007,7,Summer,34.98388888888889,136.68333333333334,14.5,201,Ise,7.7,-390.0,73.0,10.0,17.0,1.8,0.83,16.0,0.87,0.0,0.8,99.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,2.7,21.4,31.1,244,0.4635381402903914,2007,False,False
2007,7,Summer,34.88638888888889,136.66666666666666,13.8,201,Ise,7.7,-337.0,62.0,12.0,13.0,2.1,1.1,16.0,0.34,3.2,3.1,93.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,4.6,22.2,30.1,2411,0.46373887583865075,2007,False,False
2007,7,Summer,34.666666666666664,136.60027777777776,25.5,201,Ise,7.4,-368.0,72.0,27.0,15.0,3.5,1.8,26.0,0.2,0.0,0.3,99.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,0.7,20.2,29.5,2427,0.44935052538877784,2007,False,True
2007,7,Summer,34.65833333333333,135.40916666666666,14.7,301,SIS,8.0,-339.0,77.2,8.9,32.0,2.5,0.52,19.0,2.3,0.0,1.4,98.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,0.7,20.3,32.02,272,3.0712552024428725e-06,2007,False,True
2007,7,Summer,34.439722222222215,135.13722222222222,31.0,301,SIS,8.0,-289.0,61.7,6.9,23.0,1.6,0.48,12.0,0.43,1.6,20.8,77.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,6.6,20.8,32.8,2744,2.052811989601796e-06,2007,False,False
2007,7,Summer,34.65833333333333,135.26388888888889,15.0,301,SIS,7.21,-370.4,53.7,10.79,14.1,2.8,0.194,17.6,0.96,0.1,1.2,98.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,2.2,20.1,32.37,2823,1.0817522709564292e-06,2007,False,False
2007,7,Summer,34.60333333333333,134.61388888888888,36.0,305,SIS,7.86,24.8,36.7,5.09,15.0,1.5,0.129,8.6,0.16,1.5,47.7,50.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,5.4,20.1,32.57,28143,1.0823854829045792e-06,2007,False,False
2007,7,Summer,34.11277777777778,135.00833333333333,28.6,303,SIS,7.7,18.0,31.5,5.1,4.9,0.93,0.36,5.7,0.005,0.3,34.5,65.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2007,7,6.5,19.1,34.7,3079,3.0786714110954903e-06,2007,False,False
2007,7,Summer,34.38666666666666,133.24749999999997,12.0,309,SIS,7.6,10.0,44.8,5.9,6.8,1.07,0.41,7.0,0.09,1.0,16.4,82.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,7.3,23.4,32.2,34312,0.8064028823361243,2007,False,False
2007,7,Summer,34.333333333333336,132.45583333333332,20.3,312,SIS,7.5,53.0,59.0,10.4,19.3,2.63,0.61,20.3,0.05,0.5,4.3,95.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,4.1,21.0,32.9,34396,3.0830756027894546e-06,2007,False,False
2007,7,Summer,34.30305555555555,132.35305555555556,24.2,312,SIS,7.7,-90.0,65.8,11.3,20.5,2.39,0.67,18.7,0.27,0.0,0.6,99.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,3.1,21.2,32.8,34411,1.4739665288241262,2007,False,False
2007,7,Summer,33.99666666666667,132.29222222222222,15.0,312,SIS,7.5,118.0,47.9,8.5,22.7,2.0,0.58,15.9,0.13,0.0,15.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,7.2,21.3,32.62,35426,2.0818909855812816e-06,2007,False,False
2007,7,Summer,34.03805555555555,131.70083333333332,10.0,315,SIS,7.5,107.0,49.9,8.5,20.5,1.9,0.65,14.5,0.17,0.0,19.0,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,7.4,21.8,32.56,35550,3.1109519614069765e-06,2007,False,False
2007,7,Summer,33.78333333333333,131.3252777777778,19.0,316,SIS,7.4,86.0,47.2,8.9,24.5,2.2,0.62,17.9,0.21,0.0,16.0,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,7.6,22.4,32.52,35598,2.0869368062898815e-06,2007,False,False
2007,7,Summer,34.282222222222224,134.3538888888889,19.5,306,SIS,7.4,-59.0,59.2,8.7,19.1,2.08,0.59,14.3,0.05,0.0,0.7,99.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,6.5,22.6,32.7,37181,1.0503382490329312e-06,2007,False,False
2007,7,Summer,34.11138888888889,133.6275,9.0,310,SIS,7.4,-13.0,32.5,5.0,7.1,1.04,0.4,9.6,0.04,0.0,8.3,91.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,7.7,23.8,32.2,37254,1.2354953859983198e-07,2007,False,False
2007,7,Summer,34.05333333333333,133.5,21.0,310,SIS,7.6,-28.0,64.0,9.0,12.3,2.12,0.58,14.4,0.06,0.0,0.3,99.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,5.8,21.0,32.95,38274,0.43637760206084014,2007,False,False
2007,7,Summer,34.0,133.17499999999998,13.5,310,SIS,7.5,-50.0,45.2,6.5,7.7,1.37,0.54,8.9,0.02,0.0,7.0,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,5.9,24.0,32.79,38328,0.43645341499088813,2007,False,False
2007,7,Summer,33.635,131.13333333333333,8.4,316,SIS,7.6,-58.0,45.2,5.4,5.9,0.84,0.45,8.4,0.09,9.5,57.4,33.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,4.7,23.9,31.23,40617,0.4369762901225157,2007,False,False
2008,8,Summer,35.645833333333336,139.99027777777778,5.0,100,Tokyo,7.9,-122.0,27.5,2.2,2.8,0.44,0.29,1.9,0.13,1.0,92.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,6.1,28.4,24.15,122,0.1564635574419385,2008,False,False
2008,8,Summer,35.60527777777778,140.06111111111113,8.0,100,Tokyo,7.4,-163.0,62.6,7.1,15.0,1.76,0.5,13.7,0.29,1.0,7.0,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,4.7,26.7,27.12,124,0.03981019418112153,2008,False,False
2008,8,Summer,35.536944444444444,140.02,15.0,100,Tokyo,7.4,-179.0,76.9,11.1,30.0,3.75,0.65,24.7,0.61,0.0,1.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,0.6,24.1,30.48,129,0.4085553603445186,2008,False,True
2008,8,Summer,35.61055555555556,139.89777777777778,7.0,100,Tokyo,7.6,-93.0,46.4,5.0,9.7,1.22,0.52,8.7,0.32,0.0,42.0,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,5.7,27.2,24.38,1212,0.2798600340455486,2008,False,False
2008,8,Summer,35.550555555555555,139.91,17.0,100,Tokyo,7.3,-185.0,78.5,11.5,35.0,4.19,0.69,27.0,0.74,0.0,1.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,2.1,24.5,29.61,1215,0.5904657166575917,2008,False,False
2008,8,Summer,35.34805555555556,139.80583333333334,12.0,100,Tokyo,7.8,20.0,26.4,3.2,3.8,0.57,0.34,2.2,0.05,12.0,75.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,4.9,24.9,32.23,1235,0.6980006225924245,2008,False,False
2008,8,Summer,35.56333333333333,139.8211111111111,15.4,100,Tokyo,7.5,-94.0,60.1,9.4,19.9,1.99,0.72,17.0,1.02,0.3,9.4,90.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,0.0,19.9,33.0,1318,1.0712120489505561e-06,2008,False,True
2008,8,Summer,35.4675,139.85277777777776,27.6,100,Tokyo,7.6,-179.0,66.7,12.6,27.4,4.26,0.82,26.9,1.46,1.0,9.5,89.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,8,3.0,18.7,33.9,1326,2.012494465836712e-06,2008,False,False
2008,7,Summer,34.93666666666666,136.80194444444444,8.0,200,Ise,7.88,-100.0,17.9,1.7,2.6,0.19,0.23,4.9,0.015,1.1,96.7,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2008,7,2.4,22.5,28.83,2310,4.068297542329713e-06,2008,False,False
2008,7,Summer,34.723333333333336,137.1186111111111,15.0,200,Ise,7.92,-320.0,53.2,8.2,27.0,2.7,0.65,34.0,0.67,1.0,57.7,41.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,7,1.4,21.3,31.99,2359,1.0810001764324187e-06,2008,False,True
2008,7,Summer,34.75333333333333,137.28861111111112,8.0,200,Ise,7.98,-360.0,47.0,7.8,22.0,1.8,0.53,25.0,0.17,0.05,14.0,86.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,7,8.7,28.2,27.94,2361,1.0806565858142234e-06,2008,False,False
