zettaicode,Summer_1_WTEMP,Summer_2_WTEMP,Summer_1_SALT2,Summer_2_SALT2,Summer_1_DENSITY,Summer_2_DENSITY,Summer_Stratification,Summer_Wind_Speed,Winter_Air_Temp,Spring_1_CHLA,Spring_2_CHLA,Summer_1_CHLA,Summer_2_CHLA,Summer_1_WTEMP_pval,Summer_2_WTEMP_pval,Summer_1_SALT2_pval,Summer_2_SALT2_pval,Summer_1_DENSITY_pval,Summer_2_DENSITY_pval,Summer_Stratification_pval,Summer_Wind_Speed_pval,Winter_Air_Temp_pval,Spring_1_CHLA_pval,Spring_2_CHLA_pval,Summer_1_CHLA_pval,Summer_2_CHLA_pval,Summer_1_WTEMP_n,Summer_2_WTEMP_n,Summer_1_SALT2_n,Summer_2_SALT2_n,Summer_1_DENSITY_n,Summer_2_DENSITY_n,Summer_Stratification_n,Summer_Wind_Speed_n,Winter_Air_Temp_n,Spring_1_CHLA_n,Spring_2_CHLA_n,Summer_1_CHLA_n,Summer_2_CHLA_n
00002357,0.2616658099436506,0.15156875417071894,-0.3590658836713862,-0.34451998645668686,-0.3791326084120432,-0.35241414251546066,0.04414983292449093,0.28616206072009076,-0.015502998314500652,-0.20672016854505415,-0.12396286264356624,-0.09989982239288511,-0.0914173619358092,0.0984125163028268,0.3441584136476028,0.021137319865206495,0.02739781916243511,0.014501428916310715,0.023832930914508395,0.7840170076483858,0.0734375586407651,0.9243576997781566,0.19470692346564505,0.44000301825845267,0.5343058000846375,0.5697315851284906,41,41,41,41,41,41,41,40,40,41,41,41,41
00002359,0.26101627325587196,0.16504610507044212,-0.40279173863794454,-0.33897910545509463,-0.430434144487459,-0.34680574254272367,0.09464185505947294,0.12023548040065687,-0.03318945304766445,-0.06017538359516213,-0.37083919150778666,-0.005183416224593269,0.013685130973999935,0.09928129282166599,0.3024367661238301,0.00902767888123127,0.030155287528898844,0.004967663069440446,0.026322881009579434,0.5561387992500831,0.4599010215060934,0.8388941297670398,0.7086025293956323,0.016991172049822888,0.9743414055328196,0.9323237445233059,41,41,41,41,41,41,41,40,40,41,41,41,41
00002360,0.2529431834730227,0.044271920781708385,-0.36618622205634005,-0.3376393890737969,-0.39552460118637184,-0.33900601049060086,-0.04678308645167495,0.27385324250271936,-0.14270109077852955,0.08783894851604312,0.0099406637646986,-0.007920549747494258,-0.1021507658436677,0.11057620162607416,0.7834340437238204,0.018539429705224236,0.03085532283896148,0.010479416009330852,0.030141364434105977,0.7743751563770939,0.08727710882066946,0.37972142131321623,0.5849921298801795,0.9508142242136042,0.9608009027209307,0.5250879563102973,41,41,41,41,41,41,40,40,40,41,41,41,41
00002361,0.18472357263945932,0.045418373842754226,-0.3969300433999669,-0.35146047228007327,-0.42198768618004706,-0.35394523117668425,0.0621956019174065,0.22352687752499595,-0.0672305037486233,0.18385872875471265,0.008619691590418584,0.05901292511655207,-0.004460353971096313,0.24759414019992396,0.7779655219656824,0.010184051868129124,0.02424190973309669,0.005993492238997606,0.023188361128840502,0.6992710621862339,0.16559582895378544,0.6802025263491904,0.24985362405011521,0.9573438646260343,0.7139911865126565,0.9779197097782594,41,41,41,41,41,41,41,40,40,41,41,41,41
00002366,0.29626349373011307,0.13041551611148103,-0.3905684595604909,-0.32714352025642374,-0.41602252684642216,-0.33101282409557187,0.11099731927050342,0.1347544640403001,-0.07381826171355119,0.1971928009426854,-0.2664273979463501,-0.13199594630579667,-0.10435872729218099,0.05999702360392397,0.4163776666394962,0.011580134487504641,0.036816451385017726,0.006824085286082896,0.03451779861299597,0.48963491677953147,0.40708861337801344,0.6507778829326315,0.216540553949813,0.0922207447072903,0.41070292025273103,0.5161227838320764,41,41,41,41,41,41,41,40,40,41,41,41,41
00002411,0.3279415701084242,0.28251233823977334,-0.2318913439357422,-0.3203524824576404,-0.2759569848884726,-0.3318555971729883,-0.18190767529228516,0.04926413517712031,-0.2227374146310388,0.09519397939451126,0.24663464918357172,-0.09086689837225505,0.2370819278371496,0.036332373092290295,0.07350626596484315,0.14459794276383967,0.041152942710801006,0.08073582900702021,0.034033087922478514,0.2550016356330248,0.7689731950245314,0.16713425495465564,0.5696913702666025,0.1355054693374417,0.5720671780728306,0.13557081962416664,41,41,41,41,41,41,41,38,40,38,38,41,41
00002415,0.3146862754143771,0.19250165017322635,-0.13436185382069327,-0.30675328896348186,-0.16339876332363978,-0.3138597582207797,-0.003994678560702918,0.010835172157496418,-0.2060514619718524,0.2660118768635271,0.3676394350423535,0.04963453342344977,0.2324752343065727,0.045081442977953426,0.22789069910203413,0.4022908627760457,0.0510863748631447,0.30735507539515755,0.04567906064895996,0.9802244835318231,0.9485218745049675,0.20209695285036522,0.10646983005550406,0.023161926046056092,0.7579472612565896,0.1435609434651731,41,41,41,41,41,41,41,38,40,38,38,41,41
00002418,0.27209388351947233,0.12038649077758785,-0.2264832244274011,-0.27290229107519626,-0.25497943372274545,-0.27745997888375035,-0.16622207212953694,0.10096347754033028,-0.1313375659691984,0.12470170644264388,0.11163153369387388,-0.1521280132884048,-0.16465587156807113,0.08524903908531675,0.4534089143118073,0.15446624942507087,0.08428873542008053,0.1076394609194895,0.0790311455922004,0.29895674780807496,0.5464192798872963,0.41919428032711675,0.4556957588136829,0.5046151205728802,0.3423600613450146,0.30359727547490645,41,41,41,41,41,41,41,38,40,38,38,41,41
00002423,0.2429362513822522,0.028138078511137945,-0.26158363462053413,-0.18528141786244642,-0.2930541210768844,-0.18657777860271893,0.24190289166857762,0.10238865087685253,-0.2123821712517292,0.25996842491950073,0.09835620660985608,-0.24959319756589507,-0.27671929791834876,0.12589899022873066,0.8613670784847376,0.09852210503674531,0.24614403315138572,0.06295766732814233,0.24279629834464408,0.12756752869389415,0.5407409624934228,0.18827557279539558,0.11496631782252589,0.556880054351752,0.11553939668371614,0.07986766986398047,41,41,41,41,41,41,41,38,40,38,38,41,41
00002424,0.2928497074859324,0.19805362564523757,-0.3437945647014399,-0.28218424643706935,-0.3686867799360171,-0.2586220993615515,0.13166987466379607,-0.04652260824804298,-0.0387883806023409,0.29918051763553816,0.46542594833422885,0.1696992665892379,-0.022613876958655247,0.06315009967101616,0.22055247584591142,0.027746479014691454,0.07385556637624123,0.017693262429628424,0.10710324577849178,0.4180081081319689,0.7815077690679837,0.8121684510133828,0.06804443889444224,0.003234421200115126,0.2888176055313968,0.8883919035666452,41,40,41,41,41,40,40,38,40,38,38,41,41
00002427,0.3033959743785253,0.22466394275751495,-0.3741411157741618,-0.2657112886070425,-0.40767077022874737,-0.27384231142029924,0.06037680815774871,0.0962353782715197,-0.08846956126390954,0.18311388206749593,0.24693857907043382,0.05812408338942443,-0.003953983085779071,0.053814173691502376,0.15789394623054154,0.015959845675819737,0.09313223140629874,0.008152877838556434,0.0831826896867163,0.7076702262254336,0.5654574494403533,0.5872301328168126,0.27114955911771205,0.1350089662345044,0.718120758083161,0.9804259060138725,41,41,41,41,41,41,41,38,40,38,38,41,41
00002428,0.3099871708976632,0.06988739053171128,-0.3785591136743499,-0.27705722383098896,-0.4059580367274944,-0.2770794690211216,0.1275802190763769,-0.08700502335124993,-0.039633839037887315,0.3024801356612685,0.12068177785689209,0.06581711452026887,0.03036460357290754,0.048565137352306186,0.6641503213626816,0.014663031696708947,0.0794851631607561,0.008451278283688368,0.07946003357047693,0.4266688034354547,0.6034780664485676,0.8081501878845111,0.06491684379427741,0.47046321257019175,0.6826527108348739,0.8505169332653859,41,41,41,41,41,41,41,38,40,38,38,41,41
00002434,0.21128140616439092,0.07246602932675106,-0.3751273026555069,-0.27171109081167855,-0.395850070066446,-0.27558117315664504,0.20299082668356133,-0.06606857718114235,-0.14737102704232752,0.10113805030662197,0.10327507753391882,0.1700495839223569,-0.14374340282789969,0.18482301092886233,0.6525286496846122,0.01566227167658765,0.08570671157945584,0.010410372861813084,0.0811665224431617,0.20306055002753143,0.6935071225889198,0.364158635348892,0.5457222122487035,0.5372234816635161,0.28780861610281483,0.3699261343822976,41,41,41,41,41,41,41,38,40,38,38,41,41
00002439,0.16129424555120336,0.19452384400713776,-0.3056979421322046,-0.2882472595254901,-0.3226544982666209,-0.29752258417132205,-0.06128470159285937,0.015389303732920315,-0.06642558797895556,0.1339134827617285,0.21522156585258367,-0.10335671018899287,-0.08639219947722328,0.31371191891212896,0.22294910497830248,0.0519315769335831,0.0676077650799442,0.039638671063077,0.05886626153048789,0.7034732407603742,0.9269345325052708,0.6838310913363018,0.4228178616613219,0.19440247875951527,0.5201818832547586,0.5912133266144757,41,41,41,41,41,41,41,38,40,38,38,41,41
00002440,0.23332416398360906,0.2227505784440107,-0.39419509353367266,-0.28192013301217955,-0.4141818421735413,-0.2882028627278858,0.13234024382412346,0.008067971475298752,-0.09082584100202418,0.10818197670456518,0.0969943670748756,0.11527160995224117,-0.058105550939347675,0.1420630217910056,0.16155828154536472,0.010765529466333652,0.07413769882689873,0.007099660192891808,0.06765194525700216,0.40947255715218567,0.9616575422148423,0.5772733278742181,0.5179536691060316,0.5623808494023366,0.47296067647904455,0.7182069448613402,41,41,41,41,41,41,41,38,40,38,38,41,41
00002442,0.270171909572864,0.287463098214105,-0.3837767944984136,-0.30162257128691455,-0.4009370712261857,-0.3119101055005396,0.08027041411688178,0.2895993397697171,0.006853138831783082,0.07547218964488778,0.14297903996383363,0.0801900566739605,0.32127097296583274,0.08756626385094911,0.06839146368030961,0.013247470596894854,0.05530150730646822,0.009380719916798437,0.04711419450283887,0.6178549735330358,0.07780171957437185,0.9665233378363849,0.652462684730922,0.3918033916154798,0.6182080191364581,0.04054320851314572,41,41,41,41,41,41,41,38,40,38,38,41,41
00002725,0.1601864378030769,-0.08203154404450964,-0.04909173972849806,0.0531576763336671,-0.07231625240669681,0.09285699995480319,0.12902363314891727,0.0686003998265785,0.23451830272678692,-0.06419571988057039,-0.16717257920581188,0.12364359142337568,-0.08767885044266432,0.3170912789149949,0.6101389627575889,0.7605160107813117,0.7413376343743115,0.6532015001577224,0.5636440233817719,0.43373450482919695,0.6740433761398407,0.1507050692576493,0.6900752375987952,0.2961627749800545,0.4411908339790105,0.585679130313848,41,41,41,41,41,41,39,40,39,41,41,41,41
00002737,0.04308893890801972,-0.06192200618957239,-0.019305287995252576,-0.25208184992499866,-0.03551991938168721,-0.1849181585744996,-0.003609305827384517,0.24410386106593843,0.03902115460854896,0.1036878498543451,-0.07450648129999263,0.07816787526130055,-0.017632064563234087,0.7917803927301122,0.7042607619060234,0.9058802251814619,0.11659853334284581,0.8277464971512825,0.25331911675651775,0.9828419713252119,0.13423990108594186,0.8135504021127543,0.5188387128588485,0.64338946617677,0.6316291358521254,0.9140059151820874,40,40,40,40,40,40,38,39,39,41,41,40,40
00002744,0.04986569006468422,-0.09795992724497588,-0.07276450781634537,-0.18118403618660645,-0.0806744130325273,-0.09510040791051298,0.047468181567192264,0.12915973529963728,0.041801882492598315,0.14441587054488866,0.033248289453393545,0.002848750358392587,-0.017589675768241178,0.7568540991389346,0.5423123218089843,0.6511885899153514,0.2569289035680614,0.6160813146640756,0.5542182018788917,0.7741462578423522,0.42701491053196744,0.800523569795244,0.3676676454799629,0.8365049650853786,0.9858966790319043,0.9130802417332468,41,41,41,41,41,41,39,40,39,41,41,41,41
00002750,0.09524403075325816,-0.03330898461299695,-0.32240617580979775,-0.30953149839867533,-0.3022558954206184,-0.22422402541814274,0.25295303418515347,0.13096204572034126,-0.016389471341611166,0.2195238478459727,-0.08612702907346706,0.12814361581775507,0.11995350902934435,0.5536172957685125,0.8362105636222071,0.039799799253808825,0.048914193095696404,0.054766612376940346,0.1587310391027901,0.12025968826262748,0.4205369797782629,0.9211155011841854,0.1678769792265974,0.5923567528154039,0.42461260574732335,0.4550468176780178,41,41,41,41,41,41,39,40,39,41,41,41,41
00002758,0.17655792904084247,-0.05880075447640475,-0.19354763748363485,-0.27808413391997167,-0.2521803671117885,-0.11260416268770254,0.18269197989095923,0.21117786966584107,-0.08914125691073851,0.09769888024167633,0.15015313489725343,0.03877697900681256,0.15248119659774456,0.2694789049512164,0.7149762083220872,0.22532536091285113,0.07833155538385521,0.11169187427747225,0.4833311145616992,0.2722743569552228,0.19085185193888124,0.5894376054693519,0.5433941110560179,0.34873630847983517,0.8097832297892508,0.3412273463916254,41,41,41,41,41,41,38,40,39,41,41,41,41
00002811,0.19931380177268582,0.2069615081972636,-0.40327189672499225,-0.4436796387168191,-0.41975581746040735,-0.49329523460069075,0.4840671346995146,-0.06542798614973476,-0.10234963913434625,0.17782747760476483,0.44293602579149977,0.4293675792910896,0.27031787843864047,0.2115394199398803,0.19417480444828164,0.008938158880709141,0.0036654793526751995,0.006293396060800599,0.0010487047517006851,0.0013425897206126992,0.7004331463206226,0.5242773275992432,0.2659952625072459,0.0037297569471825246,0.005088145687729947,0.08738858158033848,41,41,41,41,41,41,41,37,41,41,41,41,41
00002823,0.092117023327139,0.2665833085482308,-0.14749830911193165,-0.34857687529620923,-0.15644762024029235,-0.3964075247496602,0.022012229020679248,0.03328685454636796,-0.038720857112855674,0.36143937306990664,0.0233621723984751,0.12261567676292275,0.2539123227169451,0.5667692780611743,0.09202321245825011,0.3574212646529636,0.025514240642179973,0.3286651250732358,0.010293020712921234,0.8913433153015772,0.8449384558869418,0.8100534690411529,0.020239449016885624,0.8847231837901187,0.4450270506841148,0.10917098884941057,41,41,41,41,41,41,41,37,41,41,41,41,41
00002848,-0.06683989161882302,-0.1281766892502841,-0.25881307795167635,-0.3334470213803799,-0.208975138128614,-0.22162381081920376,0.14975357546977144,-0.08456386171579819,0.08983236197267755,0.13122342755743696,-0.12562519156819407,0.2600514419006473,-0.16107804000990958,0.6779856460181286,0.4244920726802536,0.10227198167184418,0.03313304352247373,0.18977498517737454,0.16374483930119219,0.35003511740015797,0.6187519524255934,0.5764684600266569,0.4134712173528916,0.4338470633605892,0.10058262492709379,0.31436965732394734,41,41,41,41,41,41,41,37,41,41,41,41,41
00003064,-0.3673479065417514,-0.19583013884730158,-0.021234554774760373,0.002136998143732711,0.10789519877656648,0.06673855765616338,-0.06959161446081984,-0.31441039464996756,-0.11374680367607172,-0.11919235586561451,-0.02244837641363449,0.132955278635003,-0.030731645997502156,0.01814218825601965,0.21979639776765747,0.8951603709814513,0.9894201223492354,0.5019240735524534,0.6784475200073634,0.6654883951283337,0.048168610200228966,0.47887432082465053,0.4822767797198194,0.895080842629926,0.40727995283806234,0.8487308415409965,41,41,41,41,41,41,41,40,41,37,37,41,41
00003078,-0.28364054526362853,-0.03276992663062692,-0.062268622667350795,-0.00977072577344844,0.03779274132722091,0.0019458749737540871,-0.019957365725147946,-0.1739268096798149,-0.15136420458853933,0.12356487285543705,-0.0826180547302362,0.12719289487790866,0.059477955224258104,0.07231502667728826,0.8388260278590705,0.6989345827641815,0.9516540684191668,0.8145256837921622,0.9903662910185616,0.901434218459715,0.2831206702989855,0.34481760716724685,0.4662354879157152,0.6268750852998144,0.42808562844799486,0.7118338446284126,41,41,41,41,41,41,41,40,41,37,37,41,41
00003079,-0.3236547338441577,-0.11789824315040215,-0.04391337488477979,-0.08802076593132778,0.07122518481869627,-0.025334275869798417,-0.14077574065209944,-0.13034454120828318,-0.07096003187497363,-0.1640429644983061,0.2970395411453285,0.10464604344382672,-0.2242686023534253,0.038995028753228564,0.4628650748287632,0.7851464150167808,0.5842123658685732,0.6581111106834994,0.875065980927923,0.3799916081671023,0.4227501733276968,0.6593064048579016,0.3319569924007798,0.07420508107328296,0.5149618059933178,0.158646069611457,41,41,41,41,41,41,41,40,41,37,37,41,41
00003086,-0.19587362802688674,0.04848952587536511,-0.12341843718377128,-0.06972944211557905,-0.04920042511476662,-0.08206653871285154,-0.019259048156662066,-0.15604903047053315,-0.12352221029305743,0.327105321409693,0.39148267219601574,0.09969897747794969,-0.17611213336317955,0.21969196937244492,0.763368935008389,0.4420295574228193,0.6648647431444699,0.7600014573242486,0.6099860585409684,0.9048670436155436,0.3362743529350805,0.44164288268266366,0.048137421931536147,0.01657169309446967,0.5351320775692832,0.2707092719695766,41,41,41,41,41,41,41,40,41,37,37,41,41
00003089,-0.05669503411059711,-0.06685703182384233,-0.061731160697609505,-0.04092644995007886,-0.01833823880720433,-0.01139829187073158,0.0291893511097161,-0.11795916376225124,-0.08343219060421757,-0.11030726893099338,0.44731088437470345,0.10364668770959042,0.14106117269044124,0.7247767164081534,0.6779075335053206,0.7014125324305394,0.7994497341976863,0.9093962082022368,0.943612783793435,0.856240832148515,0.46850164772638014,0.6040318639282665,0.5157365347109697,0.005506536997955974,0.5190055812090719,0.37901653359532234,41,41,41,41,41,41,41,40,41,37,37,41,41
00003695,-0.07047252454244207,-0.10738898978515032,-0.26886783942516057,0.05459933173556199,-0.2718254978652067,0.09742848809074374,0.32966764667251625,0.16602747105574295,-0.03950458489782333,0.07299426070127833,-0.23028413026143713,-0.13429940252373962,-0.14072015527590165,0.6615062410850884,0.503944212516282,0.08916610967231779,0.7345738169075066,0.0855697254099823,0.5445157141353639,0.0353031897849009,0.3058915567694955,0.8062816310065364,0.6544310127828207,0.1528444194208054,0.40251162605718466,0.3801816675662859,41,41,41,41,41,41,41,40,41,40,40,41,41
00003698,0.01811164843641401,-0.12334119321256944,-0.3123198442737231,-0.04001497502022075,-0.32420750480963273,0.06396591690579957,0.3213976402477266,-0.12030414195263445,-0.15275979950049667,0.09794604965895778,-0.1153712775304748,0.1506584143172149,-0.07838763790183577,0.9105111727880008,0.4423175013015898,0.046809601822105855,0.8038276025220998,0.03864300101386815,0.6911295860302259,0.040459701596189945,0.4596429221550066,0.3403354512887871,0.5476597782524577,0.47838234474804986,0.34709806480960953,0.626148978120538,41,41,41,41,41,41,41,40,41,40,40,41,41
00028119,0.089167263350302,-0.048134590217667764,-0.2229629484686302,-0.30689187809275514,-0.22003949629595343,-0.2373247601445996,0.12345155676144175,-0.11090237184401398,-0.13709422389474016,-0.33604598900843907,-0.40447863320180244,-0.2522853401020681,-0.17066681004367404,0.5793061030080516,0.7650518552068568,0.1611485492330435,0.050976208984576644,0.16685542777236084,0.13515898983481836,0.44190612850248767,0.5074200691030446,0.39270050570332743,0.03400319638440815,0.009633893568018836,0.11153783957307399,0.2860364376345835,41,41,41,41,41,41,41,38,41,40,40,41,41
00028129,-0.004900508187383273,-0.10948124103578895,-0.19674089296259437,-0.3352482755836069,-0.15655931433421297,-0.17639109478814483,0.0478953453775534,-0.05791814882618613,-0.17109352233546646,-0.2789817639606973,-0.2887527617032886,-0.2107126390716775,-0.13326611099741903,0.9757414109415949,0.4956213905400851,0.21761659129917993,0.032138035296252206,0.32831559995178267,0.26993892415115206,0.772167456495519,0.7297974907263873,0.2848154132582631,0.08128395726013611,0.0707572260377807,0.18603563199285414,0.4061743971210787,41,41,41,41,41,41,39,38,41,40,40,41,41
00028132,0.0971200779452722,-0.2304910342834664,-0.555117783353861,-0.23095999722723454,-0.5489246874352595,0.023580169354616657,0.5667125066419207,-0.02181415124106389,-0.0394376435054246,-0.17606732609272968,-0.0808240886058172,0.03671278175504,-0.33366822530002793,0.5457963661361468,0.14710737461658677,0.00016524421719681817,0.14626342939793877,0.0002021415578949491,0.883654838190536,0.00011208381766348883,0.8965705785103564,0.8066036313158634,0.27714543891077104,0.6200500238499446,0.8197368843708841,0.0330095034348075,41,41,41,41,41,41,41,38,41,40,40,41,41
00028143,0.12583913410824343,0.10583780987836564,-0.2798184645300346,-0.2909237879160416,-0.2851008166738006,-0.21116271419022334,0.1584271655697305,-0.15898031476971272,-0.1020356936217424,-0.3484476375322624,-0.25712904693402616,-0.0947798186323843,-0.02579950182708366,0.43305827948955405,0.5101601132210587,0.0764130231591874,0.06498615418925012,0.07079578122198844,0.18507559901341109,0.3225048777107216,0.34040529169314226,0.5255572843118853,0.02756196685040136,0.10921727818718942,0.5555606262250814,0.8727903649929659,41,41,41,41,41,41,41,38,41,40,40,41,41
00028150,0.17123407304669988,-0.06331403279459179,-0.20665018347864134,-0.34944814295095705,-0.23934683611680316,-0.15526494625824988,0.1881639041817153,-0.1456383245385848,-0.08433035395694158,-0.20213463765500123,-0.2287961063182965,-0.07395004329695608,-0.06559057446016418,0.2844139745187179,0.6941235937948848,0.1948614224874918,0.02512409026832799,0.13176566138297727,0.3323802884109471,0.23874229382243495,0.3829631410286828,0.6001296334514366,0.21099544261064593,0.15558887033031107,0.6458766876504115,0.6836880292934663,41,41,41,41,41,41,41,38,41,40,40,41,41
00028153,0.19572307673160744,0.06336252757466795,-0.23436992702882153,-0.1973537725562183,-0.2808312474053853,-0.14720061540291798,0.13099822193119662,-0.029832431009280486,-0.11245093212391917,-0.21309313624432524,-0.29778691485197284,-0.2843420422057398,-0.3231326182691125,0.2200536265212974,0.6939007057375783,0.14023368474456102,0.21615815499861712,0.07530982089467254,0.3584032249502799,0.4142802285692245,0.8588834289622358,0.48393042071054004,0.1867662658311728,0.06200818797698549,0.07158202946423978,0.03932993288085262,41,41,41,41,41,41,41,38,41,40,40,41,41
00028168,0.1415012394654638,-0.07238777881126651,-0.277066296192352,-0.31742063491798594,-0.2893084646733655,-0.18794501088412577,0.2506034978272594,-0.23511853870134009,-0.033802211847699916,-0.06573589112669503,-0.24078310559312965,-0.14574904573663325,-0.19301382395744854,0.37751610789272116,0.6528801446036689,0.07947491369125999,0.04314933834421519,0.06655850886887293,0.23929901959842279,0.11402518265546763,0.15532814359732927,0.8338189891261446,0.686945837749868,0.13447772813113046,0.36321463242363283,0.22663207915316966,41,41,41,41,41,41,41,38,41,40,40,41,41
00028169,0.27762736993907833,0.0392398640039167,-0.3073590244113034,-0.25390960317672207,-0.36407330153975614,-0.18004883305570865,0.2626917569306256,0.013207936223121138,-0.09548153233755795,-0.16625077989719714,-0.47406610041506775,-0.3667744974414269,-0.10751119281082312,0.07884304634183292,0.8075551706453559,0.050606277016573706,0.10917491299706582,0.01928070021828022,0.2599718186288775,0.09705217736388919,0.9372690946905998,0.5526242821525181,0.30523227320318547,0.0020001902321836245,0.018337362923598,0.5034561570990383,41,41,41,41,41,41,41,38,41,40,40,41,41
00033182,0.058668223611808734,-0.193100015789195,-0.2092160430123746,-0.2981849634687268,-0.22160833122862508,-0.10275185172589359,0.19440221775338756,-0.19381806722608147,0.01901567140856903,-0.18104545214842369,-0.2591327471097309,-0.11562105947262978,0.1728844847380377,0.715591726772521,0.2264207399532327,0.18925337015360516,0.05827825402878036,0.16377502680934897,0.5226397519961233,0.22324422085014228,0.4409335209444069,0.9060638522455375,0.26357014998975514,0.1063874000101246,0.47161087102548627,0.27972762870607676,41,41,41,41,41,41,41,18,41,40,40,41,41
00033204,-0.1897368920631621,-0.03994530136417519,-0.16789288845903,-0.2670828930009847,-0.13720891020550377,-0.22271925526055664,0.06719751848384202,-0.12497092523060797,0.01822270727369428,-0.2400002241418565,-0.3700263634030303,-0.2159427966667556,-0.19490613086688674,0.23476744212619882,0.8041624944655863,0.2940566797589831,0.09139245904990127,0.3923009030303109,0.16161877827119028,0.6763565348126073,0.621244678696507,0.9099646734161517,0.13578795211953923,0.018766243634749227,0.17509612545267358,0.22202326525176685,41,41,41,41,41,41,41,18,41,40,40,41,41
00033224,-0.1823352291539538,-0.08701439979418309,-0.3310896654869111,-0.2973193978674007,-0.2244269152088626,-0.24657251693692592,-0.1002342055266056,-0.22470792844002496,-0.012456471221406909,-0.3064859331626777,-0.3574202313440245,-0.023223766350656844,-0.07141852077232842,0.2538674829294205,0.588534207998202,0.03447337078892047,0.0590475795240374,0.15834457190661225,0.12015735442751874,0.5329315197353188,0.3550238531981161,0.938387568542091,0.05441782436869784,0.023560891829612463,0.8854015800005797,0.6572400922427459,41,41,41,41,41,41,41,19,41,40,40,41,41
00033237,-0.06619272585981306,-0.12247914328745063,-0.3595841399185349,-0.3586311634645305,-0.31705424697504847,-0.2607250793075065,0.16512943477521358,-0.09127659718449588,0.036236846528566645,-0.21585397274869164,-0.3525072177303603,-0.03231191378048228,-0.044073673241435865,0.6809373811581881,0.44553797007987983,0.020938475138625328,0.021305330005677758,0.04340425888458862,0.09967267788480833,0.30218932111443075,0.7101668030143601,0.8220358908394487,0.18098665338305314,0.025687099483617512,0.8410496141173663,0.7843807256703205,41,41,41,41,41,41,41,19,41,40,40,41,41
00033241,-0.1044851924299904,-0.21569754024830254,0.06755129383242926,0.21370024107561697,0.08058876269846743,0.2345956572208264,0.2782062521855825,0.01308311979907277,-0.03459604784110317,0.06340033105449594,-0.28294478754584107,-0.07175128737151483,-0.23462206089044493,0.5156116069210103,0.17559856273757096,0.6747463996090928,0.17972878512213217,0.6164571621588683,0.13984111359145543,0.07819524617680743,0.9576057453875592,0.8299729235998452,0.6975311627914434,0.07687635468699126,0.6557419576460042,0.13979524766255597,41,41,41,41,41,41,41,19,41,40,40,41,41
00033248,-0.0027541856535817674,-0.002081116241834246,-0.3591516080659557,-0.3360890633739486,-0.36856160905395674,-0.22958723901737227,0.17515965236817202,-0.17103820353304797,-0.11231341875027363,-0.006051252671901708,-0.3989100521979566,-0.14946402762705466,-0.15799642407450126,0.9863647963838862,0.9896967682051844,0.021104320438329258,0.03168208109024799,0.017734832125796254,0.14874392577463555,0.2733504366325508,0.4709133068734344,0.48446858432063483,0.970438608955213,0.010780009985796375,0.35097816265187654,0.3238391227349553,41,41,41,41,41,41,41,20,41,40,40,41,41
00033276,-0.016716408051180565,-0.3036064063945231,-0.3147616217378048,-0.27869912510618555,-0.2677671368898768,-0.054598234693453165,0.12046209081267406,-0.26274152223415986,-0.14037528010186995,-0.07894974114091197,-0.28060236570780156,-0.1652042136825402,-0.10149704674226132,0.917380270220107,0.05363983686888629,0.04502727991852636,0.0776469827295023,0.09053398755533455,0.7345789564605328,0.45312325921982183,0.2630707239359346,0.3876164536328885,0.6282115999607298,0.07945835372604067,0.30196737766719656,0.5277569211309033,41,41,41,41,41,41,41,20,40,40,40,41,41
00033277,-0.07188109146629552,-0.1232901992872085,-0.38189732361821604,-0.2744765098680314,-0.3905021431158034,-0.17504393639230303,0.25299126720788895,-0.3870728814611838,-0.23759298387728386,0.09576212215693808,-0.273064014033809,-0.04343402108109153,-0.14841576267515522,0.6551579322969912,0.44250764886012595,0.013743376111131182,0.08244288470565493,0.011595506318745112,0.27367245841396326,0.11050616016151972,0.09178758178004365,0.13470517797283707,0.5566658022335464,0.08822901011032902,0.7874373105749328,0.35440524213632163,41,41,41,41,41,41,41,20,41,40,40,41,41
00034285,-0.09610454044522818,-0.18090672994015203,-0.29916225567210625,-0.025479268918824297,-0.1938625331160162,0.09299489215449414,0.24513845518836708,0.06172638349053825,-0.15187970650577948,0.29208638650797875,0.2457900834090843,0.2539419702694752,0.29524215499236495,0.5500234318960819,0.2576700212879102,0.057419263236269905,0.8743566515353169,0.22455695934860537,0.5630625259308796,0.1223977254667567,0.7089284227024363,0.34315780211002384,0.06742223398911026,0.12631907172641402,0.1091282160062788,0.060926920893904044,41,41,41,41,41,41,41,39,41,40,40,41,41
00034310,-0.03880888072412362,-0.10514174351846207,-0.1789478879413405,0.00711223528361736,-0.1067645815235617,0.05843808149687739,0.3723402886968463,0.15024773113082163,-0.20534511955764986,0.028109832790401863,0.030846979517481138,0.16554361124377961,0.08694540375818677,0.8096296257225334,0.5129618665806925,0.26294571095721647,0.9647986442898501,0.5064417187971975,0.7166610071421301,0.01798192133842328,0.3547653968421637,0.19775832431884752,0.8632971129254247,0.8501305528841394,0.30096135789152,0.5888310307087657,41,41,41,41,41,41,40,40,41,40,40,41,41
